name,salary_from,salary_to,salary_currency,area_name,published_at
"Программист 1С (БП, ЗУП, CRM, УНФ) - удаленно",220000.0,,RUR,Москва,2022-12-29T11:41:12+0300
Техник по ремонту офисной техники,40000.0,70000.0,RUR,Челябинск,2022-12-29T07:20:44+0300
Токарь,40000.0,50000.0,RUR,Уфа,2022-12-29T10:09:25+0300
Ruby-разработчик,90000.0,,RUR,Москва,2022-12-29T11:19:19+0300
Инженер ОТК,70000.0,80000.0,RUR,Владивосток,2022-12-29T09:50:46+0300
Техник по сервису,220000.0,,KZT,Караганда,2022-12-29T11:43:41+0300
Наладчик ЧПУ,75.0,100000.0,RUR,Набережные Челны,2022-12-29T09:46:57+0300
Инженер технической поддержки пользователей 1С,120000.0,120000.0,RUR,Москва,2022-12-29T11:27:25+0300
Техник пивного оборудования,30000.0,55000.0,RUR,Севастополь,2022-12-29T11:01:49+0300
Оператор-наладчик станков с ЧПУ,115000.0,,RUR,Муром,2022-12-29T10:07:49+0300
Техник,,59500.0,RUR,Лобня,2022-12-29T10:14:04+0300
Специалист по общению с клиентами в Яндекс Бизнес,26000.0,33800.0,RUR,Нальчик,2022-12-29T09:12:24+0300
Оператор лазерных установок,60000.0,,RUR,Ижевск,2022-12-29T07:21:15+0300
Специалист службы поддержки в Яндекс Бизнес,26000.0,33800.0,RUR,Красноярск,2022-12-29T09:12:25+0300
Team Lead .Net (Руководитель группы разработки),250000.0,300000.0,RUR,Москва,2022-12-29T10:39:59+0300
Механик / Линейный механик,130000.0,130000.0,RUR,Омск,2022-12-29T06:53:45+0300
Python developer (SMS gateway development),1800.0,2000.0,EUR,Москва,2022-12-29T11:08:58+0300
Техник электроснабжения,67000.0,,RUR,Москва,2022-12-29T11:44:50+0300
"Третий механик на теплоход ""Князь Владимир""",55000.0,,RUR,Сочи,2022-12-29T10:53:28+0300
Сервисный инженер (дорожно-строительная техника),70000.0,,RUR,Люберцы,2022-12-29T11:25:06+0300
Слесарь по сборке изделий из листового металла,35000.0,,RUR,Киров (Кировская область),2022-12-29T08:50:31+0300
Технический специалист (объектные/проектные продажи),885.0,1760.0,USD,Атырау,2022-12-29T11:53:11+0300
Токарь-универсал в Санкт-Петербург,,99000.0,RUR,Казань,2022-12-29T10:01:44+0300
Инженер-механик/конструктор,2000.0,,BYR,Минск,2022-12-29T09:24:25+0300
Оператор фрезерного и лазерного станка с ЧПУ,200000.0,,KZT,Алматы,2022-12-29T07:07:08+0300
Системный администратор,40000.0,,RUR,Симферополь,2022-12-29T11:11:12+0300
"Специалист контактного центра, удалённо",18000.0,25000.0,RUR,Барнаул,2022-12-29T10:11:23+0300
"Presale engineer (инженер по поддержке продаж) ЭПУ, АКБ, UPS",90000.0,200000.0,RUR,Москва,2022-12-29T08:22:02+0300
Журналист,25000.0,,RUR,Тамбов,2022-12-29T10:29:41+0300
Сервисный инженер,50000.0,,RUR,Пермь,2022-12-29T10:28:26+0300
Оператор ЧПУ,50000.0,,RUR,Белгород,2022-12-29T11:40:58+0300
Съёмщик стекла и стеклоизделий 2 разряда,30000.0,33000.0,RUR,Стерлитамак,2022-12-29T08:50:17+0300
Токарь в Санкт-Петербург (арматура для АЭС),,99000.0,RUR,Тихвин,2022-12-29T09:56:41+0300
Токарь в Санкт-Петербург (арматура для АЭС),,99000.0,RUR,Альметьевск,2022-12-29T09:57:12+0300
Программист микроконтроллеров,80000.0,,RUR,Москва,2022-12-29T09:12:02+0300
Ведущий инженер технической поддержки систем ДБО BSS и iSimple,100000.0,,RUR,Москва,2022-12-29T09:41:37+0300
Оператор ЧПУ (Стойка MAZAK),110000.0,,RUR,Уфа,2022-12-29T09:55:44+0300
Программист 1C,80000.0,110000.0,RUR,Барнаул,2022-12-29T06:43:56+0300
Инженер-программист Embedded Linux,60000.0,,RUR,Екатеринбург,2022-12-29T06:11:16+0300
Токарь в Санкт-Петербург (арматура для АЭС),,99000.0,RUR,Арзамас,2022-12-29T09:57:19+0300
Токарь,40000.0,,RUR,Динская станица,2022-12-29T11:48:59+0300
Наладчик термопластавтоматов,70000.0,80000.0,RUR,Казань,2022-12-29T10:08:04+0300
Mobile QA Engineer (Android/IOS),,120000.0,RUR,Томск,2022-12-29T11:29:51+0300
Шлифовщик (круглошлифовальный станок),1200.0,,BYR,Минск,2022-12-29T10:14:34+0300
Токарь-универсал на станок ДИП500,52000.0,84000.0,RUR,Ижевск,2022-12-29T10:11:33+0300
Программист 1С,200000.0,,RUR,Москва,2022-12-29T10:39:15+0300
Слесарь механосборочных работ (в механический цех),35000.0,40000.0,RUR,Вологда,2022-12-29T09:12:30+0300
Ведущий системный аналитик,180000.0,,RUR,Москва,2022-12-29T09:13:46+0300
Системный инженер (направление прикладных систем),60000.0,,RUR,Екатеринбург,2022-12-29T07:33:58+0300
Специалист службы технической поддержки,25000.0,,RUR,Самара,2022-12-29T10:58:28+0300
Фрезеровщик универсал,80000.0,,RUR,Санкт-Петербург,2022-12-29T11:05:03+0300
Наладчик-оператор фрезерных станков с ЧПУ,70000.0,85000.0,RUR,Чехов,2022-12-29T11:12:38+0300
"Back-end разработчик (PHP 7, Symfony 5, PostgreSQL)",5000.0,,USD,Омск,2022-12-29T07:23:50+0300
Инженер по автоматизации,50000.0,70000.0,RUR,Пермь,2022-12-29T11:59:07+0300
Маркетолог-аналитик,,70000.0,RUR,Москва,2022-12-29T10:08:18+0300
Оператор бобинорезательного станка,42000.0,60000.0,RUR,Санкт-Петербург,2022-12-29T08:55:29+0300
Менеджер по проекту,350000.0,350000.0,KZT,Астана,2022-12-29T06:50:27+0300
Токарь в Санкт-Петербург (арматура для АЭС),,99000.0,RUR,Вологда,2022-12-29T09:56:58+0300
Программист 1C,50000.0,100000.0,RUR,Курск,2022-12-29T11:06:30+0300
Замерщик входных и межкомнатных дверей,150000.0,,KZT,Усть-Каменогорск,2022-12-29T09:52:34+0300
Инженер по ремонту оборудования связи,80000.0,130000.0,RUR,Москва,2022-12-29T11:45:47+0300
Механик / Линейный механик,130000.0,130000.0,RUR,Нижнеудинск,2022-12-29T06:53:46+0300
Программист 1С,100000.0,,RUR,Екатеринбург,2022-12-29T09:15:28+0300
Оператор станков с ПУ,85000.0,,RUR,Красногорск,2022-12-29T09:15:58+0300
Аналитик по разработке систем мотивации (C&B analyst),100000.0,,RUR,Москва,2022-12-29T10:12:26+0300
Инженер сервисной службы,56000.0,56000.0,RUR,Нижний Новгород,2022-12-29T11:40:25+0300
Инженер систем безопасности,30000.0,47000.0,RUR,Томск,2022-12-29T08:20:16+0300
Техник по ремонту офисной техники,40000.0,70000.0,RUR,Тюмень,2022-12-29T07:20:44+0300
Ведущий инженер центра мониторинга и управления информационной безопасностью,80000.0,,RUR,Хабаровск,2022-12-29T07:08:42+0300
Системный аналитик,,150000.0,RUR,Санкт-Петербург,2022-12-29T09:10:07+0300
Инсталлятор,45000.0,50000.0,RUR,Волгоград,2022-12-29T09:04:43+0300
Установщик интернет оборудования,40000.0,60000.0,RUR,Набережные Челны,2022-12-29T09:08:14+0300
"Программист 1C, Отдел автоматизации и информационных технологий",130000.0,,RUR,Пущино,2022-12-29T11:33:44+0300
Токарь-универсал,2000.0,,BYR,Витебск,2022-12-29T09:43:37+0300
Инженер-программист сектора программного обеспечения отдела АСУТП,,50000.0,RUR,Стерлитамак,2022-12-29T09:11:23+0300
Системный аналитик 1С,98600.0,147900.0,RUR,Новосибирск,2022-12-29T10:48:31+0300
Специалист по общению с клиентами в Яндекс Бизнес,26000.0,33800.0,RUR,Владимир,2022-12-29T09:12:24+0300
"Оператор станков с ЧПУ (Heavicut 5.3 TDV, Makino D800Z)",90000.0,100000.0,RUR,Красноярск,2022-12-29T08:15:04+0300
Системный аналитик 1С,98600.0,147900.0,RUR,Екатеринбург,2022-12-29T10:48:31+0300
Android разработчик (middle),150000.0,280000.0,RUR,Новосибирск,2022-12-29T08:50:15+0300
Программист 1С / Аналитик 1С,90000.0,120000.0,RUR,Томск,2022-12-29T06:11:10+0300
Токарь-универсал,2000.0,,BYR,Гомель,2022-12-29T09:43:37+0300
Токарь-карусельщик,50000.0,,RUR,Муром,2022-12-29T08:40:16+0300
Токарь-карусельщик,45000.0,,RUR,Динская станица,2022-12-29T11:47:38+0300
Программист Битрикс 24,150000.0,200000.0,RUR,Москва,2022-12-29T11:10:31+0300
Токарь,37000.0,,RUR,Муром,2022-12-29T08:40:06+0300
Инженер по автоматизации тестирования (QA Automation / SDET),,150000.0,RUR,Нижний Новгород,2022-12-29T11:12:07+0300
Главный механик по выпуску автотранспорта,60000.0,60000.0,RUR,Санкт-Петербург,2022-12-29T10:58:18+0300
Старший программист,180000.0,,RUR,Москва,2022-12-29T09:14:28+0300
Токарь,95000.0,,RUR,Калуга,2022-12-29T10:08:19+0300
Выездной мастер по ремонту холодильников,50000.0,,RUR,Тольятти,2022-12-29T11:40:44+0300
Оператор станков ЧПУ токарно-фрезерной группы,35000.0,,RUR,Челябинск,2022-12-29T08:22:53+0300
Инженер-электроник,60000.0,65000.0,RUR,Екатеринбург,2022-12-29T07:27:08+0300
Редактор текста и ввода данных (удалённо),,50000.0,RUR,Москва,2022-12-29T08:39:23+0300
Инженер 1 категории ( IT ),38200.0,,RUR,Челябинск,2022-12-29T11:14:14+0300
